,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward
646,6,32,"[0.4941551037508682, 0.5058448962491319]",80,0.012948328665227254,0.9483902579194632,1.0358662932181804,75.87122063355706
647,7,32,"[0.4941551037508682, 0.5058448962491319]",80,0.012948328665227254,0.9483902579194632,1.0358662932181804,75.87122063355706
648,8,32,"[0.4941551037508682, 0.5058448962491319]",80,0.019267734650563837,0.9468137396309885,1.541418772045107,75.74509917047908
649,9,32,"[0.4941551037508682, 0.5058448962491319]",80,0.0009027307605509287,0.952138532591651,0.0722184608440743,76.17108260733208
650,10,32,"[0.4941551037508682, 0.5058448962491319]",80,0.019267734650563837,0.9468137396309885,1.541418772045107,75.74509917047908
651,11,32,"[0.4941551037508682, 0.5058448962491319]",80,0.012948328665227254,0.9483902579194632,1.0358662932181804,75.87122063355706
652,12,32,"[0.4941551037508682, 0.5058448962491319]",80,0.0009027307605509287,0.952138532591651,0.0722184608440743,76.17108260733208
653,13,32,"[0.4941551037508682, 0.5058448962491319]",80,0.012948328665227254,0.9483902579194632,1.0358662932181804,75.87122063355706
654,14,32,"[0.4941551037508682, 0.5058448962491319]",80,0.0009027307605509287,0.952138532591651,0.0722184608440743,76.17108260733208
655,15,32,"[0.4941551037508682, 0.5058448962491319]",80,0.006827277223266923,0.9501651889063508,0.5461821778613538,76.01321511250806
656,16,32,"[0.4941551037508682, 0.5058448962491319]",80,0.006827277223266923,0.9501651889063508,0.5461821778613538,76.01321511250806
657,17,32,"[0.4941551037508682, 0.5058448962491319]",80,0.012948328665227254,0.9483902579194632,1.0358662932181804,75.87122063355706
658,18,32,"[0.4941551037508682, 0.5058448962491319]",80,0.0009027307605509287,0.952138532591651,0.0722184608440743,76.17108260733208
659,19,32,"[0.4941551037508682, 0.5058448962491319]",80,0.019267734650563837,0.9468137396309885,1.541418772045107,75.74509917047908
660,0,33,"[0.5095117815361547, 0.4904882184638452]",80,0.012948328665227254,0.9483902579194632,1.0358662932181804,75.87122063355706
661,1,33,"[0.5095117815361547, 0.4904882184638452]",80,0.0009027307605509287,0.952138532591651,0.0722184608440743,76.17108260733208
662,2,33,"[0.5095117815361547, 0.4904882184638452]",80,0.012948328665227254,0.9483902579194632,1.0358662932181804,75.87122063355706
663,3,33,"[0.5095117815361547, 0.4904882184638452]",80,0.019267734650563837,0.9468137396309885,1.541418772045107,75.74509917047908
664,4,33,"[0.5095117815361547, 0.4904882184638452]",80,0.019267734650563837,0.9468137396309885,1.541418772045107,75.74509917047908
665,5,33,"[0.5095117815361547, 0.4904882184638452]",80,0.006827277223266923,0.9501651889063508,0.5461821778613538,76.01321511250806
666,6,33,"[0.5095117815361547, 0.4904882184638452]",80,0.012948328665227254,0.9483902579194632,1.0358662932181804,75.87122063355706
667,7,33,"[0.5095117815361547, 0.4904882184638452]",80,0.006827277223266923,0.9501651889063508,0.5461821778613538,76.01321511250806
668,8,33,"[0.5095117815361547, 0.4904882184638452]",80,0.006827277223266923,0.9501651889063508,0.5461821778613538,76.01321511250806
669,9,33,"[0.5095117815361547, 0.4904882184638452]",80,0.006827277223266923,0.9501651889063508,0.5461821778613538,76.01321511250806
670,10,33,"[0.5095117815361547, 0.4904882184638452]",80,0.006827277223266923,0.9501651889063508,0.5461821778613538,76.01321511250806
671,11,33,"[0.5095117815361547, 0.4904882184638452]",80,0.006827277223266923,0.9501651889063508,0.5461821778613538,76.01321511250806
672,12,33,"[0.5095117815361547, 0.4904882184638452]",80,0.012948328665227254,0.9483902579194632,1.0358662932181804,75.87122063355706
673,13,33,"[0.5095117815361547, 0.4904882184638452]",80,0.0009027307605509287,0.952138532591651,0.0722184608440743,76.17108260733208
674,14,33,"[0.5095117815361547, 0.4904882184638452]",80,0.0009027307605509287,0.952138532591651,0.0722184608440743,76.17108260733208
675,15,33,"[0.5095117815361547, 0.4904882184638452]",80,0.019267734650563837,0.9468137396309885,1.541418772045107,75.74509917047908
676,16,33,"[0.5095117815361547, 0.4904882184638452]",80,0.019267734650563837,0.9468137396309885,1.541418772045107,75.74509917047908
677,17,33,"[0.5095117815361547, 0.4904882184638452]",80,0.012948328665227254,0.9483902579194632,1.0358662932181804,75.87122063355706
678,18,33,"[0.5095117815361547, 0.4904882184638452]",80,0.019267734650563837,0.9468137396309885,1.541418772045107,75.74509917047908
679,19,33,"[0.5095117815361547, 0.4904882184638452]",80,0.019267734650563837,0.9468137396309885,1.541418772045107,75.74509917047908
