,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward
1076,16,53,"[0.8163727169264136, 0.18362728307358647]",25,0.6636889676798481,0.6438552095441318,16.592224191996202,16.096380238603295
1077,17,53,"[0.8163727169264136, 0.18362728307358647]",26,0.8903296631698348,0.5829791093483643,23.148571242415702,15.157456843057473
1078,18,53,"[0.8163727169264136, 0.18362728307358647]",18,0.9256578910057939,0.5376276729388195,16.66184203810429,9.677298112898752
1079,19,53,"[0.8163727169264136, 0.18362728307358647]",6,0.7839852205239813,0.4049267240066013,4.703911323143888,2.429560344039608
1080,0,54,"[0.8317179156561155, 0.16828208434388456]",23,0.8860281435001918,0.558613285491952,20.37864730050441,12.848105566314896
1081,1,54,"[0.8317179156561155, 0.16828208434388456]",15,0.9285187692770653,0.5407593726979815,13.92778153915598,8.111390590469721
1082,2,54,"[0.8317179156561155, 0.16828208434388456]",26,0.8908333880841878,0.5562166206293537,23.161668090188883,14.461632136363198
1083,3,54,"[0.8317179156561155, 0.16828208434388456]",15,0.82733891368506,0.5351233018453878,12.4100837052759,8.026849527680817
1084,4,54,"[0.8317179156561155, 0.16828208434388456]",18,0.9003717326144124,0.5120544806989606,16.206691187059423,9.216980652581292
1085,5,54,"[0.8317179156561155, 0.16828208434388456]",17,0.8921103986618343,0.5036903733037104,15.165876777251183,8.562736346163076
1086,6,54,"[0.8317179156561155, 0.16828208434388456]",11,0.818479367143823,0.4978138511827952,9.003273038582053,5.475952363010747
1087,7,54,"[0.8317179156561155, 0.16828208434388456]",5,0.7753604829997641,0.39953310994571584,3.8768024149988207,1.9976655497285791
1088,8,54,"[0.8317179156561155, 0.16828208434388456]",9,0.8732461985465517,0.48979411314094357,7.859215786918965,4.408147018268492
1089,9,54,"[0.8317179156561155, 0.16828208434388456]",12,0.8706806849896465,0.4846103614985147,10.448168219875758,5.815324337982177
1090,10,54,"[0.8317179156561155, 0.16828208434388456]",16,0.8883434890543896,0.5002331334364362,14.213495824870234,8.003730134982979
1091,11,54,"[0.8317179156561155, 0.16828208434388456]",17,0.8947125900098685,0.5064914937518896,15.210114030167764,8.610355393782124
1092,12,54,"[0.8317179156561155, 0.16828208434388456]",11,0.8140841856771341,0.5581846432945006,8.954926042448475,6.140031076239506
1093,13,54,"[0.8317179156561155, 0.16828208434388456]",11,0.9025255944790189,0.5168081414579385,9.927781539269208,5.684889556037324
1094,14,54,"[0.8317179156561155, 0.16828208434388456]",6,0.6591818263669785,0.5180029676435174,3.9550909582018714,3.1080178058611043
1095,15,54,"[0.8317179156561155, 0.16828208434388456]",20,0.9363513540916328,0.5477020346994578,18.727027081832656,10.954040693989155
1096,16,54,"[0.8317179156561155, 0.16828208434388456]",15,0.8296403671744539,0.5846862188054371,12.444605507616808,8.770293282081557
1097,17,54,"[0.8317179156561155, 0.16828208434388456]",4,0.7192365033601613,0.34800169094077654,2.8769460134406453,1.3920067637631062
