,repetition_number,weight_index,weight_tuple,num_iterations,vehicle_id,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward
244,2,6,"[0.20671130043282177, 0.7932886995671783]",7,0,0.15043794639013722,0.8540666185266036,1.0530656247309604,5.978466329686225
245,2,6,"[0.20671130043282177, 0.7932886995671783]",7,1,0.21932896423567147,0.8985835392521875,1.5353027496497003,6.290084774765313
246,3,6,"[0.20671130043282177, 0.7932886995671783]",80,0,0.3109210121974786,0.8704841427582206,24.873680975798287,69.63873142065765
247,3,6,"[0.20671130043282177, 0.7932886995671783]",80,1,0.36341089452557834,0.8631582366843269,29.072871562046267,69.05265893474615
248,4,6,"[0.20671130043282177, 0.7932886995671783]",42,0,0.25092556505457597,0.8848408106038778,10.53887373229219,37.16331404536287
249,4,6,"[0.20671130043282177, 0.7932886995671783]",42,1,0.228140662027798,0.9051545446674603,9.581907805167516,38.01649087603333
250,5,6,"[0.20671130043282177, 0.7932886995671783]",80,0,0.24306243760004817,0.9027201230990439,19.444995008003854,72.21760984792351
251,5,6,"[0.20671130043282177, 0.7932886995671783]",80,1,0.27329257153291986,0.9051001364796167,21.86340572263359,72.40801091836934
252,6,6,"[0.20671130043282177, 0.7932886995671783]",59,0,0.3139689047447333,0.8577807175119977,18.524165379939266,50.609062333207866
253,6,6,"[0.20671130043282177, 0.7932886995671783]",59,1,0.3315364194443508,0.859172506755703,19.560648747216696,50.691177898586474
254,7,6,"[0.20671130043282177, 0.7932886995671783]",13,0,0.22972660127686995,0.8856555303915324,2.9864458165993093,11.513521895089921
255,7,6,"[0.20671130043282177, 0.7932886995671783]",13,1,0.2726395221035259,0.9041382642708597,3.5443137873458364,11.753797435521177
256,8,6,"[0.20671130043282177, 0.7932886995671783]",42,0,0.26477638315155516,0.8841967413326772,11.120608092365318,37.13626313597244
257,8,6,"[0.20671130043282177, 0.7932886995671783]",42,1,0.33602178184576315,0.8722855141662645,14.112914837522052,36.63599159498311
258,9,6,"[0.20671130043282177, 0.7932886995671783]",60,0,0.24711207784334538,0.8915043017118617,14.826724670600722,53.4902581027117
259,9,6,"[0.20671130043282177, 0.7932886995671783]",60,1,0.39573332538523126,0.8291983665704891,23.743999523113875,49.75190199422934
260,10,6,"[0.20671130043282177, 0.7932886995671783]",40,0,0.21660561826133193,0.8860735025778169,8.664224730453277,35.442940103112676
261,10,6,"[0.20671130043282177, 0.7932886995671783]",40,1,0.26178581413706403,0.8986146212353674,10.471432565482562,35.944584849414696
262,11,6,"[0.20671130043282177, 0.7932886995671783]",80,0,0.2370874281760226,0.7211439756876458,18.966994254081808,57.69151805501166
263,11,6,"[0.20671130043282177, 0.7932886995671783]",80,1,0.16692990599209695,0.5076043408740449,13.354392479367757,40.60834726992359
264,12,6,"[0.20671130043282177, 0.7932886995671783]",80,0,0.3023156528513261,0.740261075311342,24.18525222810609,59.22088602490736
265,12,6,"[0.20671130043282177, 0.7932886995671783]",80,1,0.27762701771011705,0.6260686801982737,22.210161416809363,50.085494415861895
266,13,6,"[0.20671130043282177, 0.7932886995671783]",80,0,0.2342872524291988,0.7476888231323701,18.742980194335903,59.8151058505896
267,13,6,"[0.20671130043282177, 0.7932886995671783]",80,1,0.25383844900569785,0.6398417605095464,20.307075920455826,51.18734084076372
268,14,6,"[0.20671130043282177, 0.7932886995671783]",13,0,0.2968489888698202,0.8366254659425933,3.8590368553076626,10.876131057253714
269,14,6,"[0.20671130043282177, 0.7932886995671783]",13,1,0.23585936411189168,0.9008189455806075,3.066171733454592,11.710646292547898
270,15,6,"[0.20671130043282177, 0.7932886995671783]",44,0,0.23748978125356082,0.7539868158029212,10.449550375156676,33.17541989532853
271,15,6,"[0.20671130043282177, 0.7932886995671783]",44,1,0.17621450359619528,0.543515229503061,7.753438158232592,23.914670098134682
272,16,6,"[0.20671130043282177, 0.7932886995671783]",80,0,0.25459485451122094,0.7666748261403878,20.367588360897674,61.333986091231026
273,16,6,"[0.20671130043282177, 0.7932886995671783]",80,1,0.17588056397401428,0.6169243929184778,14.070445117921142,49.35395143347822
274,17,6,"[0.20671130043282177, 0.7932886995671783]",80,0,0.3197698742340448,0.7681683836188011,25.581589938723585,61.45347068950409
275,17,6,"[0.20671130043282177, 0.7932886995671783]",80,1,0.2259315174711331,0.6539259709248697,18.07452139769065,52.31407767398957
276,18,6,"[0.20671130043282177, 0.7932886995671783]",80,0,0.300389508059727,0.8797362306325546,24.031160644778158,70.37889845060437
277,18,6,"[0.20671130043282177, 0.7932886995671783]",80,1,0.36461190984690817,0.8620817056774215,29.16895278775265,68.96653645419372
278,19,6,"[0.20671130043282177, 0.7932886995671783]",80,0,0.2898944187421954,0.8895603649606084,23.191553499375633,71.16482919684867
279,19,6,"[0.20671130043282177, 0.7932886995671783]",80,1,0.3646863502226058,0.8649392365685167,29.174908017808466,69.19513892548133
280,0,7,"[0.24116748551178582, 0.7588325144882142]",23,0,0.2438844412216775,0.8789433603934822,5.609342148098582,20.21569728905009
281,0,7,"[0.24116748551178582, 0.7588325144882142]",23,1,0.2505955221535608,0.8980977702960086,5.763697009531898,20.656248716808197
282,1,7,"[0.24116748551178582, 0.7588325144882142]",80,0,0.29051726647712506,0.8813734680053988,23.241381318170003,70.50987744043191
283,1,7,"[0.24116748551178582, 0.7588325144882142]",80,1,0.40255876817410485,0.8321561242588796,32.20470145392839,66.57248994071037
284,2,7,"[0.24116748551178582, 0.7588325144882142]",15,0,0.26004785805632297,0.8534716302889535,3.900717870844845,12.802074454334301
285,2,7,"[0.24116748551178582, 0.7588325144882142]",15,1,0.20790545922947862,0.9285824828396027,3.118581888442179,13.928737242594039
286,3,7,"[0.24116748551178582, 0.7588325144882142]",44,0,0.23991112434481152,0.8970706452649004,10.556089471171706,39.47110839165562
287,3,7,"[0.24116748551178582, 0.7588325144882142]",44,1,0.33598886565743386,0.8779744730567421,14.78351008892709,38.63087681449665
288,4,7,"[0.24116748551178582, 0.7588325144882142]",51,0,0.15652939113305636,0.5361729849462108,7.982998947785875,27.34482223225675
289,4,7,"[0.24116748551178582, 0.7588325144882142]",51,1,0.15799628328851895,0.5662571965241239,8.057810447714466,28.87911702273032
290,5,7,"[0.24116748551178582, 0.7588325144882142]",80,0,0.3423133577495308,0.8672043162069911,27.385068619962464,69.3763452965593
291,5,7,"[0.24116748551178582, 0.7588325144882142]",80,1,0.3773876005974401,0.8600320222210271,30.191008047795208,68.80256177768217
292,6,7,"[0.24116748551178582, 0.7588325144882142]",80,0,0.2993966048911849,0.8790995006310662,23.951728391294793,70.3279600504853
293,6,7,"[0.24116748551178582, 0.7588325144882142]",80,1,0.317481891686647,0.8687835111041522,25.39855133493176,69.50268088833218
294,7,7,"[0.24116748551178582, 0.7588325144882142]",38,0,0.2417286760412179,0.8913489446773619,9.18568968956628,33.871259897739755
295,7,7,"[0.24116748551178582, 0.7588325144882142]",38,1,0.2817687837060954,0.8887811646256529,10.707213780831626,33.77368425577481
296,8,7,"[0.24116748551178582, 0.7588325144882142]",39,0,0.26371649049071494,0.8793940411078855,10.284943129137883,34.296367603207536
297,8,7,"[0.24116748551178582, 0.7588325144882142]",39,1,0.2688364888781702,0.8976155518286177,10.484623066248638,35.00700652131609
298,9,7,"[0.24116748551178582, 0.7588325144882142]",20,0,0.1885994558545528,0.8914964786769544,3.7719891170910556,17.829929573539086
299,9,7,"[0.24116748551178582, 0.7588325144882142]",20,1,0.28377537135344444,0.9017641394671181,5.675507427068889,18.03528278934236
300,10,7,"[0.24116748551178582, 0.7588325144882142]",80,0,0.30554270312380927,0.8820191934784857,24.44341624990474,70.56153547827886
