,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward
775,15,38,"[0.5838366295287768, 0.4161633704712232]",80,0.02387870722509894,0.9751544056075261,1.910296578007915,78.01235244860209
776,16,38,"[0.5838366295287768, 0.4161633704712232]",80,0.04665263474801666,0.990046141287305,3.732210779841333,79.2036913029844
777,17,38,"[0.5838366295287768, 0.4161633704712232]",80,0.03677553262050856,0.9880512310043512,2.942042609640685,79.0440984803481
778,18,38,"[0.5838366295287768, 0.4161633704712232]",80,0.017712415857465563,0.9690036119567311,1.416993268597245,77.5202889565385
779,19,38,"[0.5838366295287768, 0.4161633704712232]",80,0.00560933778509253,0.9569004373535555,0.4487470228074024,76.55203498828443
780,0,39,"[0.5993785820280101, 0.40062141797198997]",80,0.047289348753200976,0.9985671040202242,3.783147900256078,79.88536832161793
781,1,39,"[0.5993785820280101, 0.40062141797198997]",80,0.04828346912986088,0.9995591675122878,3.8626775303888703,79.96473340098302
782,2,39,"[0.5993785820280101, 0.40062141797198997]",80,0.04828346912986088,0.9995591675122878,3.8626775303888703,79.96473340098302
783,3,39,"[0.5993785820280101, 0.40062141797198997]",80,0.04787303332324083,0.9991623421154623,3.8298426658592666,79.93298736923698
784,4,39,"[0.5993785820280101, 0.40062141797198997]",80,0.04852177837959851,0.9997575802107004,3.8817422703678806,79.98060641685603
785,5,39,"[0.5993785820280101, 0.40062141797198997]",80,0.006217920181772414,0.9574956754487939,0.49743361454179313,76.59965403590351
786,6,39,"[0.5993785820280101, 0.40062141797198997]",80,0.001061246907638697,0.9523369452900636,0.08489975261109575,76.1869556232051
787,7,39,"[0.5993785820280101, 0.40062141797198997]",80,0.03618029452668625,0.9874559929091131,2.8944235621349,78.99647943272905
788,8,39,"[0.5993785820280101, 0.40062141797198997]",80,0.04594240859258308,0.9971782151313354,3.6753926874066463,79.77425721050683
789,9,39,"[0.5993785820280101, 0.40062141797198997]",80,0.02370644344063484,0.9749559929091133,1.8965154752507871,77.99647943272906
790,10,39,"[0.5993785820280101, 0.40062141797198997]",80,0.032053524411344556,0.983289326242445,2.5642819529075647,78.6631460993956
791,11,39,"[0.5993785820280101, 0.40062141797198997]",80,0.038958072293712995,0.9902337706868909,3.1166457834970394,79.21870165495127
792,12,39,"[0.5993785820280101, 0.40062141797198997]",80,0.046100657972663314,0.997376627829748,3.6880526378130654,79.79013022637984
793,13,39,"[0.5993785820280101, 0.40062141797198997]",80,0.014539699989907572,0.9658290087821271,1.1631759991926058,77.26632070257017
794,14,39,"[0.5993785820280101, 0.40062141797198997]",80,0.002672794344585143,0.9539242468773652,0.21382354756681143,76.31393975018922
