,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward,env_config_id,gamma,replay_buffer_size,use_reward_normalisation_wrapper,use_default_reward_normalisation,network_hidden_sizes,use_double_q_learning
151,11,7,"[0.2411504665185767, 0.7588495334814234]",80,0.029649321119423033,0.9376473871708189,2.3719456895538427,75.01179097366551,0,0.9,1000,False,True,"[128, 128]",False
152,12,7,"[0.2411504665185767, 0.7588495334814234]",80,0.06714957633204097,0.9675819227439421,5.371966106563277,77.40655381951537,0,0.9,1000,False,True,"[128, 128]",False
153,13,7,"[0.2411504665185767, 0.7588495334814234]",80,0.10083516049140943,0.9462104373519512,8.066812839312755,75.6968349881561,0,0.9,1000,False,True,"[128, 128]",False
154,14,7,"[0.2411504665185767, 0.7588495334814234]",80,0.06179338141528242,0.9320170347334014,4.943470513222594,74.5613627786721,0,0.9,1000,False,True,"[128, 128]",False
155,15,7,"[0.2411504665185767, 0.7588495334814234]",80,0.06784269582551014,0.9683394985015179,5.427415666040812,77.46715988012143,0,0.9,1000,False,True,"[128, 128]",False
156,16,7,"[0.2411504665185767, 0.7588495334814234]",80,0.03419502639171957,0.934627377289396,2.7356021113375655,74.77019018315168,0,0.9,1000,False,True,"[128, 128]",False
157,17,7,"[0.2411504665185767, 0.7588495334814234]",80,0.03681997674342153,0.9372788924409111,2.9455981394737223,74.98231139527289,0,0.9,1000,False,True,"[128, 128]",False
158,18,7,"[0.2411504665185767, 0.7588495334814234]",80,0.042528364210828985,0.9353952461958519,3.4022691368663187,74.83161969566815,0,0.9,1000,False,True,"[128, 128]",False
159,19,7,"[0.2411504665185767, 0.7588495334814234]",80,0.06712300704645169,0.9675819227439421,5.369840563716135,77.40655381951537,0,0.9,1000,False,True,"[128, 128]",False
160,0,8,"[0.27562845521355045, 0.7243715447864495]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
161,1,8,"[0.27562845521355045, 0.7243715447864495]",80,0.06901697908459768,0.961910397711004,5.521358326767815,76.95283181688032,0,0.9,1000,False,True,"[128, 128]",False
162,2,8,"[0.27562845521355045, 0.7243715447864495]",80,0.06485024572439405,0.9653091954712147,5.188019657951523,77.22473563769718,0,0.9,1000,False,True,"[128, 128]",False
163,3,8,"[0.27562845521355045, 0.7243715447864495]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
164,4,8,"[0.27562845521355045, 0.7243715447864495]",80,0.11449806118052572,0.9922340143117949,9.159844894442058,79.3787211449436,0,0.9,1000,False,True,"[128, 128]",False
165,5,8,"[0.27562845521355045, 0.7243715447864495]",80,0.05386546404567673,0.9316279537057334,4.309237123654138,74.53023629645867,0,0.9,1000,False,True,"[128, 128]",False
166,6,8,"[0.27562845521355045, 0.7243715447864495]",80,0.044422303013157124,0.9297237211629138,3.5537842410525697,74.3778976930331,0,0.9,1000,False,True,"[128, 128]",False
167,7,8,"[0.27562845521355045, 0.7243715447864495]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
168,8,8,"[0.27562845521355045, 0.7243715447864495]",80,0.07510411730081026,0.9604055393447325,6.008329384064821,76.8324431475786,0,0.9,1000,False,True,"[128, 128]",False
169,9,8,"[0.27562845521355045, 0.7243715447864495]",80,0.0841684943487068,0.9619309840087642,6.733479547896544,76.95447872070113,0,0.9,1000,False,True,"[128, 128]",False
170,10,8,"[0.27562845521355045, 0.7243715447864495]",80,0.07012880453582074,0.9630467613473677,5.610304362865659,77.04374090778941,0,0.9,1000,False,True,"[128, 128]",False
171,11,8,"[0.27562845521355045, 0.7243715447864495]",80,0.06525563693810146,0.9253875886784281,5.220450955048117,74.03100709427424,0,0.9,1000,False,True,"[128, 128]",False
172,12,8,"[0.27562845521355045, 0.7243715447864495]",80,0.04818364586382444,0.9335115999507926,3.854691669105955,74.6809279960634,0,0.9,1000,False,True,"[128, 128]",False
173,13,8,"[0.27562845521355045, 0.7243715447864495]",80,0.06248664391674996,0.9327746104909771,4.998931513339997,74.62196883927817,0,0.9,1000,False,True,"[128, 128]",False
174,14,8,"[0.27562845521355045, 0.7243715447864495]",80,0.03836169754416229,0.9236631151023074,3.0689358035329835,73.89304920818459,0,0.9,1000,False,True,"[128, 128]",False
175,15,8,"[0.27562845521355045, 0.7243715447864495]",80,0.055028364210828885,0.9478952461958526,4.402269136866311,75.83161969566821,0,0.9,1000,False,True,"[128, 128]",False
176,16,8,"[0.27562845521355045, 0.7243715447864495]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
177,17,8,"[0.27562845521355045, 0.7243715447864495]",80,0.04250182764736139,0.9353952461958519,3.4001462117889116,74.83161969566815,0,0.9,1000,False,True,"[128, 128]",False
178,18,8,"[0.27562845521355045, 0.7243715447864495]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
179,19,8,"[0.27562845521355045, 0.7243715447864495]",80,0.06747711034737383,0.9603952461958525,5.398168827789907,76.8316196956682,0,0.9,1000,False,True,"[128, 128]",False
180,0,9,"[0.3101274987911261, 0.689872501208874]",80,0.09628970646991886,0.9589212672762214,7.7031765175935085,76.71370138209771,0,0.9,1000,False,True,"[128, 128]",False
181,1,9,"[0.3101274987911261, 0.689872501208874]",80,0.04250182764736139,0.9353952461958519,3.4001462117889116,74.83161969566815,0,0.9,1000,False,True,"[128, 128]",False
182,2,9,"[0.3101274987911261, 0.689872501208874]",80,0.04818364586382444,0.9335115999507926,3.854691669105955,74.6809279960634,0,0.9,1000,False,True,"[128, 128]",False
183,3,9,"[0.3101274987911261, 0.689872501208874]",80,0.1258616975441622,0.9834487127060246,10.068935803532977,78.67589701648197,0,0.9,1000,False,True,"[128, 128]",False
184,4,9,"[0.3101274987911261, 0.689872501208874]",80,0.012225333907798615,0.9050922158928216,0.9780267126238893,72.40737727142573,0,0.9,1000,False,True,"[128, 128]",False
185,5,9,"[0.3101274987911261, 0.689872501208874]",80,0.04821018239264717,0.9335115999507926,3.8568145914117733,74.6809279960634,0,0.9,1000,False,True,"[128, 128]",False
186,6,9,"[0.3101274987911261, 0.689872501208874]",80,0.059573818756283356,0.9297443074606739,4.765905500502669,74.37954459685392,0,0.9,1000,False,True,"[128, 128]",False
187,7,9,"[0.3101274987911261, 0.689872501208874]",80,0.07807950008647532,0.9634358423750357,6.246360006918025,77.07486739000285,0,0.9,1000,False,True,"[128, 128]",False
188,8,9,"[0.3101274987911261, 0.689872501208874]",80,0.34954675064954055,0.8416545930194396,27.963740051963246,67.33236744155516,0,0.9,1000,False,True,"[128, 128]",False
189,9,9,"[0.3101274987911261, 0.689872501208874]",80,0.07280485795039152,0.9656982764988827,5.824388636031321,77.25586211991062,0,0.9,1000,False,True,"[128, 128]",False
190,10,9,"[0.3101274987911261, 0.689872501208874]",80,0.17732375214848264,0.9560723515573084,14.185900171878611,76.48578812458467,0,0.9,1000,False,True,"[128, 128]",False
191,11,9,"[0.3101274987911261, 0.689872501208874]",80,0.017907152089616712,0.9032085696477623,1.432572167169337,72.25668557182098,0,0.9,1000,False,True,"[128, 128]",False
192,12,9,"[0.3101274987911261, 0.689872501208874]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
193,13,9,"[0.3101274987911261, 0.689872501208874]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
194,14,9,"[0.3101274987911261, 0.689872501208874]",80,0.1811381868324502,0.9499351474939626,14.491054946596016,75.99481179951701,0,0.9,1000,False,True,"[128, 128]",False
195,15,9,"[0.3101274987911261, 0.689872501208874]",80,0.11447152465173718,0.9922340143117949,9.157721972138974,79.3787211449436,0,0.9,1000,False,True,"[128, 128]",False
196,16,9,"[0.3101274987911261, 0.689872501208874]",80,0.05389200057446526,0.9316279537057334,4.311360045957221,74.53023629645867,0,0.9,1000,False,True,"[128, 128]",False
197,17,9,"[0.3101274987911261, 0.689872501208874]",80,0.07807950008647532,0.9634358423750357,6.246360006918025,77.07486739000285,0,0.9,1000,False,True,"[128, 128]",False
198,18,9,"[0.3101274987911261, 0.689872501208874]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
199,19,9,"[0.3101274987911261, 0.689872501208874]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
200,0,10,"[0.3446438181124208, 0.6553561818875793]",80,0.23939930468077025,0.9213046673905614,19.15194437446162,73.70437339124491,0,0.9,1000,False,True,"[128, 128]",False
201,1,10,"[0.3446438181124208, 0.6553561818875793]",80,0.16217976129480063,0.9222982051376707,12.97438090358405,73.78385641101366,0,0.9,1000,False,True,"[128, 128]",False
202,2,10,"[0.3446438181124208, 0.6553561818875793]",80,0.10830876459258068,0.9362269941550476,8.664701167406454,74.89815953240381,0,0.9,1000,False,True,"[128, 128]",False
203,3,10,"[0.3446438181124208, 0.6553561818875793]",17,0.24568002399183103,0.6523714209836464,4.176560407861127,11.09031415672199,0,0.9,1000,False,True,"[128, 128]",False
204,4,10,"[0.3446438181124208, 0.6553561818875793]",80,0.1841186360534755,0.9139369650532801,14.72949088427804,73.11495720426241,0,0.9,1000,False,True,"[128, 128]",False
205,5,10,"[0.3446438181124208, 0.6553561818875793]",80,0.07280485795039152,0.9656982764988827,5.824388636031321,77.25586211991062,0,0.9,1000,False,True,"[128, 128]",False
206,6,10,"[0.3446438181124208, 0.6553561818875793]",80,0.05456989448587542,0.9069150542890869,4.365591558870033,72.55320434312695,0,0.9,1000,False,True,"[128, 128]",False
207,7,10,"[0.3446438181124208, 0.6553561818875793]",80,0.22732971605433874,0.8817473416757737,18.1863772843471,70.5397873340619,0,0.9,1000,False,True,"[128, 128]",False
208,8,10,"[0.3446438181124208, 0.6553561818875793]",80,0.09934654602901052,0.9093403649343585,7.9477236823208415,72.74722919474868,0,0.9,1000,False,True,"[128, 128]",False
209,9,10,"[0.3446438181124208, 0.6553561818875793]",80,0.10313442481686633,0.993287563812973,8.250753985349306,79.46300510503784,0,0.9,1000,False,True,"[128, 128]",False
210,10,10,"[0.3446438181124208, 0.6553561818875793]",80,0.22197146014865027,0.9055598828969693,17.75771681189202,72.44479063175754,0,0.9,1000,False,True,"[128, 128]",False
211,11,10,"[0.3446438181124208, 0.6553561818875793]",80,0.25834201364489484,0.8613660728197472,20.667361091591587,68.90928582557977,0,0.9,1000,False,True,"[128, 128]",False
212,12,10,"[0.3446438181124208, 0.6553561818875793]",80,0.157624954601068,0.9222656291081013,12.609996368085442,73.7812503286481,0,0.9,1000,False,True,"[128, 128]",False
213,13,10,"[0.3446438181124208, 0.6553561818875793]",80,0.13722533332628017,0.9738444575475966,10.978026666102414,77.90755660380773,0,0.9,1000,False,True,"[128, 128]",False
214,14,10,"[0.3446438181124208, 0.6553561818875793]",80,0.10692230359450614,0.9516213913234962,8.553784287560491,76.1297113058797,0,0.9,1000,False,True,"[128, 128]",False
215,15,10,"[0.3446438181124208, 0.6553561818875793]",80,0.0841684943487068,0.9619309840087642,6.733479547896544,76.95447872070113,0,0.9,1000,False,True,"[128, 128]",False
216,16,10,"[0.3446438181124208, 0.6553561818875793]",80,0.5537729430006518,0.7648595624645323,44.301835440052145,61.188764997162586,0,0.9,1000,False,True,"[128, 128]",False
217,17,10,"[0.3446438181124208, 0.6553561818875793]",80,0.09928192670850558,0.9495472933074837,7.942554136680447,75.96378346459869,0,0.9,1000,False,True,"[128, 128]",False
218,18,10,"[0.3446438181124208, 0.6553561818875793]",80,0.13520074065763715,0.9229718248384499,10.816059252610971,73.83774598707599,0,0.9,1000,False,True,"[128, 128]",False
219,19,10,"[0.3446438181124208, 0.6553561818875793]",80,0.22577502488372625,0.8796912693978781,18.0620019906981,70.37530155183025,0,0.9,1000,False,True,"[128, 128]",False
220,0,11,"[0.37914503062171423, 0.6208549693782859]",80,0.06522887536252248,0.9186040964496932,5.218310029001798,73.48832771597546,0,0.9,1000,False,True,"[128, 128]",False
221,1,11,"[0.37914503062171423, 0.6208549693782859]",80,0.24795990113317984,0.823833832401078,19.836792090654388,65.90670659208624,0,0.9,1000,False,True,"[128, 128]",False
222,2,11,"[0.37914503062171423, 0.6208549693782859]",80,0.1606811480272421,0.9430344320976829,12.854491842179367,75.44275456781463,0,0.9,1000,False,True,"[128, 128]",False
223,3,11,"[0.37914503062171423, 0.6208549693782859]",80,0.4470822483365252,0.7610600351332362,35.766579866922015,60.8848028106589,0,0.9,1000,False,True,"[128, 128]",False
224,4,11,"[0.37914503062171423, 0.6208549693782859]",80,0.3158111404922327,0.8052732086135457,25.264891239378617,64.42185668908365,0,0.9,1000,False,True,"[128, 128]",False
225,5,11,"[0.37914503062171423, 0.6208549693782859]",80,0.17839594828378422,0.8561121711033455,14.271675862702738,68.48897368826763,0,0.9,1000,False,True,"[128, 128]",False
226,6,11,"[0.37914503062171423, 0.6208549693782859]",80,0.27911608817594047,0.9076291191993541,22.329287054075238,72.61032953594832,0,0.9,1000,False,True,"[128, 128]",False
227,7,11,"[0.37914503062171423, 0.6208549693782859]",78,0.19256967498396632,0.8523117383633525,15.020434648749372,66.4803155923415,0,0.9,1000,False,True,"[128, 128]",False
228,8,11,"[0.37914503062171423, 0.6208549693782859]",80,0.0728313945138591,0.9656982764988827,5.826511561108728,77.25586211991062,0,0.9,1000,False,True,"[128, 128]",False
229,9,11,"[0.37914503062171423, 0.6208549693782859]",80,0.2794459302843425,0.8663719696382872,22.3556744227474,69.30975757106297,0,0.9,1000,False,True,"[128, 128]",False
230,10,11,"[0.37914503062171423, 0.6208549693782859]",80,0.11960599022998149,0.8923401322119213,9.568479218398519,71.3872105769537,0,0.9,1000,False,True,"[128, 128]",False
231,11,11,"[0.37914503062171423, 0.6208549693782859]",80,0.06525563693810141,0.9230179748818184,5.220450955048112,73.84143799054547,0,0.9,1000,False,True,"[128, 128]",False
232,12,11,"[0.37914503062171423, 0.6208549693782859]",80,0.25453076686321,0.8843432369243898,20.3624613490568,70.74745895395118,0,0.9,1000,False,True,"[128, 128]",False
233,13,11,"[0.37914503062171423, 0.6208549693782859]",80,0.053865209367684685,0.9289142771460484,4.309216749414775,74.31314217168386,0,0.9,1000,False,True,"[128, 128]",False
234,14,11,"[0.37914503062171423, 0.6208549693782859]",80,0.2053798468619758,0.8830977472775293,16.430387748958065,70.64781978220235,0,0.9,1000,False,True,"[128, 128]",False
235,15,11,"[0.37914503062171423, 0.6208549693782859]",80,0.22277385948934486,0.900250570501381,17.82190875914759,72.02004564011048,0,0.9,1000,False,True,"[128, 128]",False
236,16,11,"[0.37914503062171423, 0.6208549693782859]",80,0.38872575858569325,0.8111749425624536,31.09806068685546,64.89399540499629,0,0.9,1000,False,True,"[128, 128]",False
237,17,11,"[0.37914503062171423, 0.6208549693782859]",80,0.2488144523449809,0.8903917777503795,19.90515618759847,71.23134222003036,0,0.9,1000,False,True,"[128, 128]",False
238,18,11,"[0.37914503062171423, 0.6208549693782859]",80,0.23301230359475406,0.9047730955342311,18.640984287580324,72.38184764273849,0,0.9,1000,False,True,"[128, 128]",False
239,19,11,"[0.37914503062171423, 0.6208549693782859]",80,0.06525563693810145,0.9278606612156148,5.220450955048116,74.22885289724918,0,0.9,1000,False,True,"[128, 128]",False
240,0,12,"[0.41362592108965557, 0.5863740789103445]",80,0.4544505802512366,0.758617118801264,36.35604642009893,60.68936950410112,0,0.9,1000,False,True,"[128, 128]",False
241,1,12,"[0.41362592108965557, 0.5863740789103445]",80,0.2729260542929324,0.8502406206920294,21.83408434343459,68.01924965536236,0,0.9,1000,False,True,"[128, 128]",False
242,2,12,"[0.41362592108965557, 0.5863740789103445]",80,0.52997840370946,0.7201635370507049,42.3982722967568,57.613082964056396,0,0.9,1000,False,True,"[128, 128]",False
243,3,12,"[0.41362592108965557, 0.5863740789103445]",80,0.09553213016381348,0.9489066845248301,7.642570413105078,75.91253476198641,0,0.9,1000,False,True,"[128, 128]",False
244,4,12,"[0.41362592108965557, 0.5863740789103445]",80,0.07886543141410102,0.9620680625166417,6.309234513128081,76.96544500133133,0,0.9,1000,False,True,"[128, 128]",False
245,5,12,"[0.41362592108965557, 0.5863740789103445]",80,0.08407990099684723,0.8883076989042907,6.726392079747779,71.06461591234326,0,0.9,1000,False,True,"[128, 128]",False
246,6,12,"[0.41362592108965557, 0.5863740789103445]",80,0.6431061861122653,0.7162577626041019,51.44849488898122,57.30062100832815,0,0.9,1000,False,True,"[128, 128]",False
247,7,12,"[0.41362592108965557, 0.5863740789103445]",80,0.0728313945138591,0.9656982764988827,5.826511561108728,77.25586211991062,0,0.9,1000,False,True,"[128, 128]",False
248,8,12,"[0.41362592108965557, 0.5863740789103445]",80,0.12727472103793264,0.8635130393104171,10.18197768303461,69.08104314483337,0,0.9,1000,False,True,"[128, 128]",False
249,9,12,"[0.41362592108965557, 0.5863740789103445]",80,0.24617704732895018,0.8305578887238505,19.694163786316015,66.44463109790804,0,0.9,1000,False,True,"[128, 128]",False
250,10,12,"[0.41362592108965557, 0.5863740789103445]",80,0.0728313945138591,0.9656982764988827,5.826511561108728,77.25586211991062,0,0.9,1000,False,True,"[128, 128]",False
251,11,12,"[0.41362592108965557, 0.5863740789103445]",80,0.3953171225848894,0.8156398401786277,31.625369806791152,65.25118721429021,0,0.9,1000,False,True,"[128, 128]",False
252,12,12,"[0.41362592108965557, 0.5863740789103445]",80,0.38728680039876534,0.7959207294829077,30.982944031901226,63.673658358632615,0,0.9,1000,False,True,"[128, 128]",False
253,13,12,"[0.41362592108965557, 0.5863740789103445]",80,0.4469001731215734,0.7863062932358139,35.75201384972587,62.904503458865115,0,0.9,1000,False,True,"[128, 128]",False
254,14,12,"[0.41362592108965557, 0.5863740789103445]",80,0.4135237332960903,0.790895509201836,33.08189866368723,63.271640736146885,0,0.9,1000,False,True,"[128, 128]",False
255,15,12,"[0.41362592108965557, 0.5863740789103445]",80,0.43583697587098397,0.8064800976650772,34.86695806967872,64.51840781320618,0,0.9,1000,False,True,"[128, 128]",False
256,16,12,"[0.41362592108965557, 0.5863740789103445]",80,0.34452662144617513,0.7995007051291603,27.56212971569401,63.96005641033282,0,0.9,1000,False,True,"[128, 128]",False
257,17,12,"[0.41362592108965557, 0.5863740789103445]",80,0.2712083855431042,0.8218245839327605,21.696670843448338,65.74596671462083,0,0.9,1000,False,True,"[128, 128]",False
258,18,12,"[0.41362592108965557, 0.5863740789103445]",80,0.07472533389888746,0.8654886122843234,5.978026711910997,69.23908898274587,0,0.9,1000,False,True,"[128, 128]",False
259,19,12,"[0.41362592108965557, 0.5863740789103445]",80,0.6296066751866667,0.7156585737525702,50.36853401493334,57.25268590020562,0,0.9,1000,False,True,"[128, 128]",False
260,0,13,"[0.44812182771469017, 0.5518781722853098]",12,0.6154916217298751,0.49749617444179633,7.385899460758502,5.969954093301556,0,0.9,1000,False,True,"[128, 128]",False
261,1,13,"[0.44812182771469017, 0.5518781722853098]",13,0.7333378773679584,0.46883069659967974,9.53339240578346,6.0947990557958365,0,0.9,1000,False,True,"[128, 128]",False
262,2,13,"[0.44812182771469017, 0.5518781722853098]",80,0.8375204284773302,0.634287953052735,67.00163427818642,50.7430362442188,0,0.9,1000,False,True,"[128, 128]",False
263,3,13,"[0.44812182771469017, 0.5518781722853098]",80,0.4441421983444938,0.773293295840508,35.531375867559504,61.86346366724064,0,0.9,1000,False,True,"[128, 128]",False
264,4,13,"[0.44812182771469017, 0.5518781722853098]",80,0.3700974698189634,0.7972097461577509,29.607797585517073,63.77677969262007,0,0.9,1000,False,True,"[128, 128]",False
265,5,13,"[0.44812182771469017, 0.5518781722853098]",80,0.31173277374296976,0.8857594595169186,24.93862189943758,70.86075676135349,0,0.9,1000,False,True,"[128, 128]",False
266,6,13,"[0.44812182771469017, 0.5518781722853098]",80,0.8110857921082186,0.653424130680601,64.88686336865749,52.27393045444808,0,0.9,1000,False,True,"[128, 128]",False
267,7,13,"[0.44812182771469017, 0.5518781722853098]",80,0.7052944356627795,0.6696387881393479,56.42355485302236,53.57110305114783,0,0.9,1000,False,True,"[128, 128]",False
268,8,13,"[0.44812182771469017, 0.5518781722853098]",80,0.4817046410686707,0.7623637205198068,38.53637128549366,60.98909764158455,0,0.9,1000,False,True,"[128, 128]",False
269,9,13,"[0.44812182771469017, 0.5518781722853098]",80,0.7972895356897751,0.6456430793925322,63.78316285518201,51.651446351402576,0,0.9,1000,False,True,"[128, 128]",False
270,10,13,"[0.44812182771469017, 0.5518781722853098]",80,0.3882152628258418,0.784663061120923,31.057221026067342,62.77304488967384,0,0.9,1000,False,True,"[128, 128]",False
271,11,13,"[0.44812182771469017, 0.5518781722853098]",80,0.34489216391737937,0.8227340995999999,27.59137311339035,65.81872796799999,0,0.9,1000,False,True,"[128, 128]",False
272,12,13,"[0.44812182771469017, 0.5518781722853098]",20,0.7856291779408542,0.5458988690034422,15.712583558817084,10.917977380068844,0,0.9,1000,False,True,"[128, 128]",False
273,13,13,"[0.44812182771469017, 0.5518781722853098]",80,0.6766786385859598,0.6908575801704965,54.134291086876786,55.268606413639716,0,0.9,1000,False,True,"[128, 128]",False
274,14,13,"[0.44812182771469017, 0.5518781722853098]",80,0.45655778322384083,0.80433209416386,36.524622657907265,64.3465675331088,0,0.9,1000,False,True,"[128, 128]",False
275,15,13,"[0.44812182771469017, 0.5518781722853098]",80,0.7427529350035408,0.6516313782113505,59.42023480028326,52.13051025690804,0,0.9,1000,False,True,"[128, 128]",False
276,16,13,"[0.44812182771469017, 0.5518781722853098]",80,0.7579197542422901,0.6501497073419908,60.63358033938321,52.01197658735927,0,0.9,1000,False,True,"[128, 128]",False
277,17,13,"[0.44812182771469017, 0.5518781722853098]",80,0.6412630710726771,0.6795322082725116,51.30104568581417,54.36257666180093,0,0.9,1000,False,True,"[128, 128]",False
278,18,13,"[0.44812182771469017, 0.5518781722853098]",80,0.7239327602736187,0.6600157198311414,57.9146208218895,52.80125758649131,0,0.9,1000,False,True,"[128, 128]",False
279,19,13,"[0.44812182771469017, 0.5518781722853098]",80,0.694300898982268,0.662855630219696,55.54407191858144,53.02845041757568,0,0.9,1000,False,True,"[128, 128]",False
280,0,14,"[0.4826414156774938, 0.5173585843225061]",29,0.7005323955030036,0.5806762449800803,20.315439469587105,16.83961110442233,0,0.9,1000,False,True,"[128, 128]",False
281,1,14,"[0.4826414156774938, 0.5173585843225061]",80,0.4537859858854281,0.75308977192141,36.30287887083425,60.2471817537128,0,0.9,1000,False,True,"[128, 128]",False
282,2,14,"[0.4826414156774938, 0.5173585843225061]",80,0.8606652380059506,0.6360876732887013,68.85321904047605,50.88701386309611,0,0.9,1000,False,True,"[128, 128]",False
283,3,14,"[0.4826414156774938, 0.5173585843225061]",80,0.8131816910780003,0.6406870624628731,65.05453528624003,51.25496499702985,0,0.9,1000,False,True,"[128, 128]",False
284,4,14,"[0.4826414156774938, 0.5173585843225061]",80,0.8105698083818904,0.6025053284168478,64.84558467055123,48.20042627334782,0,0.9,1000,False,True,"[128, 128]",False
285,5,14,"[0.4826414156774938, 0.5173585843225061]",23,0.6211442249375054,0.6129723089468311,14.286317173562626,14.098363105777114,0,0.9,1000,False,True,"[128, 128]",False
286,6,14,"[0.4826414156774938, 0.5173585843225061]",80,0.8886551778329335,0.6039207119680513,71.09241422663467,48.3136569574441,0,0.9,1000,False,True,"[128, 128]",False
287,7,14,"[0.4826414156774938, 0.5173585843225061]",4,0.15098508192022314,0.37940546772068506,0.6039403276808926,1.5176218708827403,0,0.9,1000,False,True,"[128, 128]",False
288,8,14,"[0.4826414156774938, 0.5173585843225061]",39,0.5481076765097994,0.619053138409176,21.376199383882177,24.143072397957862,0,0.9,1000,False,True,"[128, 128]",False
289,9,14,"[0.4826414156774938, 0.5173585843225061]",65,0.6228604019862414,0.6539218117802216,40.48592612910569,42.5049177657144,0,0.9,1000,False,True,"[128, 128]",False
290,10,14,"[0.4826414156774938, 0.5173585843225061]",80,0.8745635979919332,0.6047249559776546,69.96508783935465,48.377996478212374,0,0.9,1000,False,True,"[128, 128]",False
291,11,14,"[0.4826414156774938, 0.5173585843225061]",80,0.29000170385742474,0.8640694208302542,23.20013630859398,69.12555366642033,0,0.9,1000,False,True,"[128, 128]",False
292,12,14,"[0.4826414156774938, 0.5173585843225061]",21,0.4163425393819408,0.635194944821187,8.743193327020757,13.339093841244926,0,0.9,1000,False,True,"[128, 128]",False
293,13,14,"[0.4826414156774938, 0.5173585843225061]",80,0.7764387524649962,0.6239554135618208,62.115100197199695,49.916433084945666,0,0.9,1000,False,True,"[128, 128]",False
294,14,14,"[0.4826414156774938, 0.5173585843225061]",16,0.6296541028598838,0.5515536055330234,10.07446564575814,8.824857688528374,0,0.9,1000,False,True,"[128, 128]",False
295,15,14,"[0.4826414156774938, 0.5173585843225061]",80,0.3907940728345217,0.8344379486241342,31.26352582676174,66.75503588993074,0,0.9,1000,False,True,"[128, 128]",False
296,16,14,"[0.4826414156774938, 0.5173585843225061]",80,0.8446314887455925,0.6035972232054493,67.5705190996474,48.287777856435945,0,0.9,1000,False,True,"[128, 128]",False
297,17,14,"[0.4826414156774938, 0.5173585843225061]",80,0.89465721027988,0.5706545978139146,71.5725768223904,45.65236782511317,0,0.9,1000,False,True,"[128, 128]",False
298,18,14,"[0.4826414156774938, 0.5173585843225061]",80,0.7324861705958712,0.6709051303377934,58.5988936476697,53.67241042702347,0,0.9,1000,False,True,"[128, 128]",False
299,19,14,"[0.4826414156774938, 0.5173585843225061]",80,0.7909254986681967,0.6333429511228182,63.274039893455736,50.66743608982546,0,0.9,1000,False,True,"[128, 128]",False
300,0,15,"[0.5171667945143464, 0.48283320548565356]",3,0.2703491758513858,-0.07605614597278469,0.8110475275541573,-0.22816843791835406,0,0.9,1000,False,True,"[128, 128]",False
301,1,15,"[0.5171667945143464, 0.48283320548565356]",80,0.6662979274088003,0.6806943198476904,53.30383419270403,54.45554558781523,0,0.9,1000,False,True,"[128, 128]",False
302,2,15,"[0.5171667945143464, 0.48283320548565356]",80,0.64850293149321,0.6727387082611606,51.880234519456806,53.819096660892846,0,0.9,1000,False,True,"[128, 128]",False
303,3,15,"[0.5171667945143464, 0.48283320548565356]",80,0.9116436011390961,0.5995156077732273,72.93148809112769,47.96124862185818,0,0.9,1000,False,True,"[128, 128]",False
304,4,15,"[0.5171667945143464, 0.48283320548565356]",25,0.8429505722791311,0.5076728959481314,21.073764306978276,12.691822398703284,0,0.9,1000,False,True,"[128, 128]",False
305,5,15,"[0.5171667945143464, 0.48283320548565356]",80,0.6966701014872105,0.6592708478355576,55.73360811897684,52.741667826844605,0,0.9,1000,False,True,"[128, 128]",False
306,6,15,"[0.5171667945143464, 0.48283320548565356]",14,0.7760662926272737,0.47222211016234394,10.864928096781831,6.611109542272815,0,0.9,1000,False,True,"[128, 128]",False
307,7,15,"[0.5171667945143464, 0.48283320548565356]",80,0.8931612548979888,0.6004065448725562,71.45290039183911,48.03252358980449,0,0.9,1000,False,True,"[128, 128]",False
308,8,15,"[0.5171667945143464, 0.48283320548565356]",80,0.8258208259695967,0.6395567560385228,66.06566607756774,51.16454048308182,0,0.9,1000,False,True,"[128, 128]",False
309,9,15,"[0.5171667945143464, 0.48283320548565356]",80,0.6100355317787638,0.6619051836276647,48.8028425423011,52.952414690213175,0,0.9,1000,False,True,"[128, 128]",False
