,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward,env_config_id,gamma,replay_buffer_size,use_reward_normalisation_wrapper,use_default_reward_normalisation,network_hidden_sizes,use_double_q_learning
91,11,4,"[0.13759715869858966, 0.8624028413014104]",80,0.031164727847192607,0.9391625386859704,2.4931782277754087,75.13300309487764,0,0.9,1000,False,True,"[128, 128]",False
92,12,4,"[0.13759715869858966, 0.8624028413014104]",80,0.09742603734948187,0.9978849530469729,7.794082987958549,79.83079624375783,0,0.9,1000,False,True,"[128, 128]",False
93,13,4,"[0.13759715869858966, 0.8624028413014104]",80,0.09742603734948187,0.9978849530469729,7.794082987958549,79.83079624375783,0,0.9,1000,False,True,"[128, 128]",False
94,14,4,"[0.13759715869858966, 0.8624028413014104]",80,0.06146775815022283,0.9694655689890013,4.917420652017826,77.5572455191201,0,0.9,1000,False,True,"[128, 128]",False
95,15,4,"[0.13759715869858966, 0.8624028413014104]",80,0.031164727847192607,0.9391625386859704,2.4931782277754087,75.13300309487764,0,0.9,1000,False,True,"[128, 128]",False
96,16,4,"[0.13759715869858966, 0.8624028413014104]",80,0.06712300704645169,0.9675819227439421,5.369840563716135,77.40655381951537,0,0.9,1000,False,True,"[128, 128]",False
97,17,4,"[0.13759715869858966, 0.8624028413014104]",80,0.09742603734948187,0.9978849530469729,7.794082987958549,79.83079624375783,0,0.9,1000,False,True,"[128, 128]",False
98,18,4,"[0.13759715869858966, 0.8624028413014104]",80,0.0588142790281885,0.9668140538374862,4.70514232225508,77.3451243069989,0,0.9,1000,False,True,"[128, 128]",False
99,19,4,"[0.13759715869858966, 0.8624028413014104]",80,0.07239764705923188,0.9653194886200949,5.791811764738551,77.22555908960759,0,0.9,1000,False,True,"[128, 128]",False
100,0,5,"[0.17209598948154287, 0.8279040105184572]",80,0.08760412178640838,0.9956019326253654,7.00832974291267,79.64815461002924,0,0.9,1000,False,True,"[128, 128]",False
101,1,5,"[0.17209598948154287, 0.8279040105184572]",80,0.03681997674342153,0.9372788924409111,2.9455981394737223,74.98231139527289,0,0.9,1000,False,True,"[128, 128]",False
102,2,5,"[0.17209598948154287, 0.8279040105184572]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
103,3,5,"[0.17209598948154287, 0.8279040105184572]",80,0.06146775815022283,0.9694655689890013,4.917420652017826,77.5572455191201,0,0.9,1000,False,True,"[128, 128]",False
104,4,5,"[0.17209598948154287, 0.8279040105184572]",80,0.06632715212562265,0.9668243469863663,5.306172170049812,77.3459477589093,0,0.9,1000,False,True,"[128, 128]",False
105,5,5,"[0.17209598948154287, 0.8279040105184572]",80,0.09100008995090889,0.9990110235344565,7.28000719607271,79.92088188275652,0,0.9,1000,False,True,"[128, 128]",False
106,6,5,"[0.17209598948154287, 0.8279040105184572]",80,0.0008616975441622515,0.9088595083829402,0.06893580353298012,72.70876067063521,0,0.9,1000,False,True,"[128, 128]",False
107,7,5,"[0.17209598948154287, 0.8279040105184572]",80,0.06146775815022283,0.9694655689890013,4.917420652017826,77.5572455191201,0,0.9,1000,False,True,"[128, 128]",False
108,8,5,"[0.17209598948154287, 0.8279040105184572]",80,0.06520456211157835,0.9656879833500026,5.216364968926268,77.25503866800021,0,0.9,1000,False,True,"[128, 128]",False
109,9,5,"[0.17209598948154287, 0.8279040105184572]",80,0.08224613190771662,0.9600370446148249,6.57969055261733,76.80296356918599,0,0.9,1000,False,True,"[128, 128]",False
110,10,5,"[0.17209598948154287, 0.8279040105184572]",80,0.031164727847192607,0.9391625386859704,2.4931782277754087,75.13300309487764,0,0.9,1000,False,True,"[128, 128]",False
111,11,5,"[0.17209598948154287, 0.8279040105184572]",80,0.09100008995090889,0.9990110235344565,7.28000719607271,79.92088188275652,0,0.9,1000,False,True,"[128, 128]",False
112,12,5,"[0.17209598948154287, 0.8279040105184572]",80,0.03684654602901081,0.9372788924409111,2.9477236823208646,74.98231139527289,0,0.9,1000,False,True,"[128, 128]",False
113,13,5,"[0.17209598948154287, 0.8279040105184572]",80,0.04742603734948213,0.9327540241932167,3.7940829879585705,74.62032193545734,0,0.9,1000,False,True,"[128, 128]",False
114,14,5,"[0.17209598948154287, 0.8279040105184572]",80,0.0008616975441622515,0.9088595083829402,0.06893580353298012,72.70876067063521,0,0.9,1000,False,True,"[128, 128]",False
115,15,5,"[0.17209598948154287, 0.8279040105184572]",80,0.06146775815022283,0.9694655689890013,4.917420652017826,77.5572455191201,0,0.9,1000,False,True,"[128, 128]",False
116,16,5,"[0.17209598948154287, 0.8279040105184572]",80,0.06146775815022283,0.9694655689890013,4.917420652017826,77.5572455191201,0,0.9,1000,False,True,"[128, 128]",False
117,17,5,"[0.17209598948154287, 0.8279040105184572]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
118,18,5,"[0.17209598948154287, 0.8279040105184572]",80,0.031164727847192607,0.9391625386859704,2.4931782277754087,75.13300309487764,0,0.9,1000,False,True,"[128, 128]",False
119,19,5,"[0.17209598948154287, 0.8279040105184572]",80,0.06371391605944574,0.964172831834851,5.097113284755659,77.13382654678809,0,0.9,1000,False,True,"[128, 128]",False
120,0,6,"[0.2066042634256343, 0.7933957365743657]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
121,1,6,"[0.2066042634256343, 0.7933957365743657]",80,0.10313442481688931,0.9960013068019137,8.250753985351144,79.6801045441531,0,0.9,1000,False,True,"[128, 128]",False
122,2,6,"[0.2066042634256343, 0.7933957365743657]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
123,3,6,"[0.2066042634256343, 0.7933957365743657]",80,0.10235002071202277,0.9876782666174604,8.188001656961822,79.01426132939683,0,0.9,1000,False,True,"[128, 128]",False
124,4,6,"[0.2066042634256343, 0.7933957365743657]",80,0.07697152461705817,0.9698649431655495,6.157721969364654,77.58919545324396,0,0.9,1000,False,True,"[128, 128]",False
125,5,6,"[0.2066042634256343, 0.7933957365743657]",80,0.09100008995090889,0.9990110235344565,7.28000719607271,79.92088188275652,0,0.9,1000,False,True,"[128, 128]",False
126,6,6,"[0.2066042634256343, 0.7933957365743657]",80,0.08985031249584598,0.9827437310443378,7.188024999667678,78.61949848354702,0,0.9,1000,False,True,"[128, 128]",False
