,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward,env_config_id,gamma,replay_buffer_size,use_reward_normalisation_wrapper,use_default_reward_normalisation,network_hidden_sizes
186,6,9,"[0.31002057585280374, 0.6899794241471964]",80,0.37720653152803757,0.8922047181696019,30.176522522243005,71.37637745356815,1,0.9,1000,False,True,"[128, 128, 128]"
187,7,9,"[0.31002057585280374, 0.6899794241471964]",80,0.5396381929927904,0.843626482213439,43.17105543942323,67.49011857707512,1,0.9,1000,False,True,"[128, 128, 128]"
188,8,9,"[0.31002057585280374, 0.6899794241471964]",80,0.3405507952609804,0.9074346612181999,27.244063620878432,72.594772897456,1,0.9,1000,False,True,"[128, 128, 128]"
189,9,9,"[0.31002057585280374, 0.6899794241471964]",80,0.3357441379649618,0.9044187882998427,26.85953103719694,72.35350306398742,1,0.9,1000,False,True,"[128, 128, 128]"
190,10,9,"[0.31002057585280374, 0.6899794241471964]",80,0.22201889406271103,0.9505851521566434,17.761511525016882,76.04681217253147,1,0.9,1000,False,True,"[128, 128, 128]"
191,11,9,"[0.31002057585280374, 0.6899794241471964]",80,0.30862689439450725,0.9192345402676325,24.69015155156058,73.5387632214106,1,0.9,1000,False,True,"[128, 128, 128]"
192,12,9,"[0.31002057585280374, 0.6899794241471964]",80,0.09663018242865282,0.9971273772893972,7.730414594292226,79.77019018315177,1,0.9,1000,False,True,"[128, 128, 128]"
193,13,9,"[0.31002057585280374, 0.6899794241471964]",80,0.3333046150967195,0.9106314800600954,26.664369207737558,72.85051840480763,1,0.9,1000,False,True,"[128, 128, 128]"
194,14,9,"[0.31002057585280374, 0.6899794241471964]",80,0.19010545467335288,0.9620750880930864,15.20843637386823,76.96600704744691,1,0.9,1000,False,True,"[128, 128, 128]"
195,15,9,"[0.31002057585280374, 0.6899794241471964]",80,0.26390516721735285,0.9330263683394351,21.11241337738823,74.64210946715481,1,0.9,1000,False,True,"[128, 128, 128]"
196,16,9,"[0.31002057585280374, 0.6899794241471964]",48,0.467048368558207,0.794369046109802,22.418321690793938,38.129714213270496,1,0.9,1000,False,True,"[128, 128, 128]"
197,17,9,"[0.31002057585280374, 0.6899794241471964]",80,0.2404470106318707,0.9388230210589554,19.235760850549656,75.10584168471644,1,0.9,1000,False,True,"[128, 128, 128]"
198,18,9,"[0.31002057585280374, 0.6899794241471964]",80,0.08449601600170595,0.9850061651681848,6.759681280136476,78.80049321345479,1,0.9,1000,False,True,"[128, 128, 128]"
199,19,9,"[0.31002057585280374, 0.6899794241471964]",22,0.4751101151019258,0.7652488321954728,10.452422532242368,16.8354743083004,1,0.9,1000,False,True,"[128, 128, 128]"
200,0,10,"[0.3445646107917844, 0.6554353892082156]",73,0.43592946862364285,0.8294483725636674,31.82285120952593,60.54973119714772,1,0.9,1000,False,True,"[128, 128, 128]"
201,1,10,"[0.3445646107917844, 0.6554353892082156]",80,0.41087884975496236,0.8832941987850657,32.87030798039699,70.66353590280525,1,0.9,1000,False,True,"[128, 128, 128]"
202,2,10,"[0.3445646107917844, 0.6554353892082156]",80,0.2836571965288116,0.927260415450512,22.69257572230493,74.18083323604095,1,0.9,1000,False,True,"[128, 128, 128]"
203,3,10,"[0.3445646107917844, 0.6554353892082156]",36,0.49808074191223084,0.793729871175524,17.93090670884031,28.57427536231886,1,0.9,1000,False,True,"[128, 128, 128]"
204,4,10,"[0.3445646107917844, 0.6554353892082156]",39,0.20193818860516324,0.8959991538979579,7.875589355601367,34.94396700202036,1,0.9,1000,False,True,"[128, 128, 128]"
205,5,10,"[0.3445646107917844, 0.6554353892082156]",80,0.5232744618873834,0.8451829002318891,41.86195695099067,67.61463201855113,1,0.9,1000,False,True,"[128, 128, 128]"
206,6,10,"[0.3445646107917844, 0.6554353892082156]",80,0.4389090056118067,0.871663394508557,35.112720448944536,69.73307156068456,1,0.9,1000,False,True,"[128, 128, 128]"
