,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward,env_config_id,gamma,replay_buffer_size,use_reward_normalisation_wrapper
170,10,8,"[0.2758449032332014, 0.7241550967667987]",80,0.5511609447417378,0.9976218655221689,44.09287557933903,79.80974924177352,1,0.9,1000,True
171,11,8,"[0.2758449032332014, 0.7241550967667987]",80,0.5283877083971312,0.8919258056142974,42.2710166717705,71.35406444914379,1,0.9,1000,True
172,12,8,"[0.2758449032332014, 0.7241550967667987]",80,0.5454875648119797,0.9995055117672283,43.63900518495837,79.96044094137827,1,0.9,1000,True
173,13,8,"[0.2758449032332014, 0.7241550967667987]",80,0.550777212426371,0.996085951642861,44.06217699410968,79.68687613142887,1,0.9,1000,True
174,14,8,"[0.2758449032332014, 0.7241550967667987]",80,0.5824429883833326,0.9771041080429169,46.59543907066661,78.16832864343336,1,0.9,1000,True
175,15,8,"[0.2758449032332014, 0.7241550967667987]",80,0.5458853942266272,0.9998842996460162,43.67083153813017,79.9907439716813,1,0.9,1000,True
176,16,8,"[0.2758449032332014, 0.7241550967667987]",80,0.5458853942266272,0.9998842996460162,43.67083153813017,79.9907439716813,1,0.9,1000,True
177,17,8,"[0.2758449032332014, 0.7241550967667987]",80,0.5799761759958793,0.9777843693638901,46.39809407967034,78.22274954911121,1,0.9,1000,True
178,18,8,"[0.2758449032332014, 0.7241550967667987]",80,0.5487130186747416,0.9989424765234866,43.89704149397933,79.91539812187892,1,0.9,1000,True
179,19,8,"[0.2758449032332014, 0.7241550967667987]",80,0.5568512011756158,0.9930263755160353,44.548096094049264,79.44211004128283,1,0.9,1000,True
180,0,9,"[0.31039476246917636, 0.6896052375308237]",80,0.49190161898431883,0.8818202572795444,39.35212951874551,70.54562058236355,1,0.9,1000,True
181,1,9,"[0.31039476246917636, 0.6896052375308237]",80,0.5487130186747416,0.9989424765234866,43.89704149397933,79.91539812187892,1,0.9,1000,True
182,2,9,"[0.31039476246917636, 0.6896052375308237]",80,0.5511609447417378,0.9976218655221689,44.09287557933903,79.80974924177352,1,0.9,1000,True
183,3,9,"[0.31039476246917636, 0.6896052375308237]",80,0.5625330193236,0.989024296053406,45.002641545888,79.12194368427248,1,0.9,1000,True
184,4,9,"[0.31039476246917636, 0.6896052375308237]",80,0.5454875648119797,0.9995055117672283,43.63900518495837,79.96044094137827,1,0.9,1000,True
185,5,9,"[0.31039476246917636, 0.6896052375308237]",80,0.5540018712553596,0.9966800423996393,44.320149700428765,79.73440339197114,1,0.9,1000,True
186,6,9,"[0.31039476246917636, 0.6896052375308237]",80,0.49664296998420204,0.9311405801777234,39.731437598736164,74.49124641421787,1,0.9,1000,True
187,7,9,"[0.31039476246917636, 0.6896052375308237]",80,0.5487130186747416,0.9989424765234866,43.89704149397933,79.91539812187892,1,0.9,1000,True
188,8,9,"[0.31039476246917636, 0.6896052375308237]",80,0.4852793336205655,0.9392782390399542,38.822346689645244,75.14225912319634,1,0.9,1000,True
189,9,9,"[0.31039476246917636, 0.6896052375308237]",80,0.5532300551741334,0.9959224666420635,44.25840441393067,79.67379733136508,1,0.9,1000,True
190,10,9,"[0.31039476246917636, 0.6896052375308237]",80,0.4909611518023838,0.9351613070274623,39.276892144190704,74.81290456219698,1,0.9,1000,True
191,11,9,"[0.31039476246917636, 0.6896052375308237]",80,0.5458853942266272,0.9998842996460162,43.67083153813017,79.9907439716813,1,0.9,1000,True
192,12,9,"[0.31039476246917636, 0.6896052375308237]",80,0.5686126669538994,0.9872797887889455,45.48901335631196,78.98238310311564,1,0.9,1000,True
193,13,9,"[0.31039476246917636, 0.6896052375308237]",80,0.5515539441267115,0.9980006534009569,44.124315530136926,79.84005227207655,1,0.9,1000,True
194,14,9,"[0.31039476246917636, 0.6896052375308237]",80,0.5759670035603841,0.9787260383701503,46.07736028483073,78.29808306961202,1,0.9,1000,True
195,15,9,"[0.31039476246917636, 0.6896052375308237]",80,0.5544081214993545,0.9970588302784271,44.35264971994836,79.76470642227417,1,0.9,1000,True
196,16,9,"[0.31039476246917636, 0.6896052375308237]",80,0.5795719039141707,0.9844788335949215,46.365752313133655,78.75830668759372,1,0.9,1000,True
197,17,9,"[0.31039476246917636, 0.6896052375308237]",39,0.5652700835464078,0.811678331871204,22.045533258309906,31.655454942976956,1,0.9,1000,True
198,18,9,"[0.31039476246917636, 0.6896052375308237]",80,0.533934058809276,0.8618316238004307,42.71472470474208,68.94652990403445,1,0.9,1000,True
199,19,9,"[0.31039476246917636, 0.6896052375308237]",80,0.5487130186747416,0.9989424765234866,43.89704149397933,79.91539812187892,1,0.9,1000,True
200,0,10,"[0.3449312821222, 0.6550687178778]",80,0.5710367889539458,0.9840889747402187,45.68294311631566,78.7271179792175,1,0.9,1000,True
201,1,10,"[0.3449312821222, 0.6550687178778]",80,0.5657584895985966,0.9932915377883086,45.26067916788773,79.46332302306469,1,0.9,1000,True
202,2,10,"[0.3449312821222, 0.6550687178778]",80,0.6011240215937683,0.9702201593434584,48.08992172750147,77.61761274747667,1,0.9,1000,True
203,3,10,"[0.3449312821222, 0.6550687178778]",80,0.577122109583832,0.9812359368341174,46.16976876670656,78.49887494672939,1,0.9,1000,True
204,4,10,"[0.3449312821222, 0.6550687178778]",80,0.5155823639235965,0.9695812693429853,41.246589113887715,77.56650154743882,1,0.9,1000,True
205,5,10,"[0.3449312821222, 0.6550687178778]",80,0.5836714599971817,0.9755479886699525,46.693716799774535,78.0438390935962,1,0.9,1000,True
206,6,10,"[0.3449312821222, 0.6550687178778]",80,0.5479363033355392,0.9981849007659107,43.83490426684314,79.85479206127286,1,0.9,1000,True
207,7,10,"[0.3449312821222, 0.6550687178778]",80,0.5487263033175362,0.9989424765234866,43.8981042654029,79.91539812187892,1,0.9,1000,True
208,8,10,"[0.3449312821222, 0.6550687178778]",80,0.5320463520080749,0.9822758098568196,42.563708160645994,78.58206478854557,1,0.9,1000,True
209,9,10,"[0.3449312821222, 0.6550687178778]",80,0.5742812004929234,0.9866720550771255,45.94249603943387,78.93376440617004,1,0.9,1000,True
210,10,10,"[0.3449312821222, 0.6550687178778]",80,0.5278796853414083,0.978109143190153,42.23037482731266,78.24873145521224,1,0.9,1000,True
211,11,10,"[0.3449312821222, 0.6550687178778]",80,0.5083853942266261,0.9137798284988529,40.67083153813009,73.10238627990823,1,0.9,1000,True
212,12,10,"[0.3449312821222, 0.6550687178778]",80,0.5458853942266272,0.9998842996460162,43.67083153813017,79.9907439716813,1,0.9,1000,True
213,13,10,"[0.3449312821222, 0.6550687178778]",80,0.5653543368543408,0.9880582807512137,45.228346948347266,79.0446624600971,1,0.9,1000,True
214,14,10,"[0.3449312821222, 0.6550687178778]",80,0.565708647406059,0.8384287296373252,45.256691792484716,67.07429837098601,1,0.9,1000,True
215,15,10,"[0.3449312821222, 0.6550687178778]",80,0.5953905729658943,0.9747327093612389,47.63124583727154,77.97861674889911,1,0.9,1000,True
216,16,10,"[0.3449312821222, 0.6550687178778]",80,0.5828039275087247,0.9737875601452652,46.624314200697974,77.90300481162122,1,0.9,1000,True
217,17,10,"[0.3449312821222, 0.6550687178778]",80,0.5136201557582255,0.8991697136378871,41.08961246065804,71.93357709103097,1,0.9,1000,True
218,18,10,"[0.3449312821222, 0.6550687178778]",80,0.5117387334796273,0.8776624216668291,40.939098678370186,70.21299373334632,1,0.9,1000,True
219,19,10,"[0.3449312821222, 0.6550687178778]",80,0.5791863033355387,0.979499443964167,46.3349042668431,78.35995551713336,1,0.9,1000,True
220,0,11,"[0.3794259064300584, 0.6205740935699415]",80,0.582386363636376,0.9863687253478772,46.590909090910074,78.90949802783018,1,0.9,1000,True
221,1,11,"[0.3794259064300584, 0.6205740935699415]",80,0.5496343532699453,0.9949495880064774,43.970748261595624,79.59596704051819,1,0.9,1000,True
222,2,11,"[0.3794259064300584, 0.6205740935699415]",80,0.588485743996684,0.9705807597554135,47.07885951973471,77.64646078043307,1,0.9,1000,True
223,3,11,"[0.3794259064300584, 0.6205740935699415]",80,0.5714535760448088,0.9886639835097715,45.716286083584706,79.09311868078171,1,0.9,1000,True
224,4,11,"[0.3794259064300584, 0.6205740935699415]",80,0.5791547412297648,0.9813767412915751,46.33237929838119,78.51013930332601,1,0.9,1000,True
225,5,11,"[0.3794259064300584, 0.6205740935699415]",80,0.5046847454946046,0.9266432926335693,40.37477963956837,74.13146341068554,1,0.9,1000,True
226,6,11,"[0.3794259064300584, 0.6205740935699415]",80,0.5487130186747416,0.9989424765234866,43.89704149397933,79.91539812187892,1,0.9,1000,True
227,7,11,"[0.3794259064300584, 0.6205740935699415]",80,0.6054943500058753,0.8195665896773792,48.43954800047002,65.56532717419033,1,0.9,1000,True
228,8,11,"[0.3794259064300584, 0.6205740935699415]",80,0.5556872566247314,0.992287607025305,44.45498052997851,79.3830085620244,1,0.9,1000,True
229,9,11,"[0.3794259064300584, 0.6205740935699415]",80,0.460658121499353,0.9048582767244314,36.85264971994824,72.38866213795451,1,0.9,1000,True
230,10,11,"[0.3794259064300584, 0.6205740935699415]",80,0.5511609447417378,0.9976218655221689,44.09287557933903,79.80974924177352,1,0.9,1000,True
231,11,11,"[0.3794259064300584, 0.6205740935699415]",80,0.5715759188929591,0.9839284396604604,45.72607351143673,78.71427517283684,1,0.9,1000,True
232,12,11,"[0.3794259064300584, 0.6205740935699415]",80,0.5487061336965124,0.903863975011131,43.896490695721,72.30911800089048,1,0.9,1000,True
233,13,11,"[0.3794259064300584, 0.6205740935699415]",80,0.5439914378080226,0.9979903602520768,43.519315024641806,79.83922882016614,1,0.9,1000,True
234,14,11,"[0.3794259064300584, 0.6205740935699415]",80,0.5657717578629905,0.9919039729742085,45.26174062903924,79.35231783793668,1,0.9,1000,True
235,15,11,"[0.3794259064300584, 0.6205740935699415]",80,0.5686126521382111,0.9886479240401282,45.489012171056885,79.09183392321026,1,0.9,1000,True
236,16,11,"[0.3794259064300584, 0.6205740935699415]",80,0.5458853942266272,0.9998842996460162,43.67083153813017,79.9907439716813,1,0.9,1000,True
237,17,11,"[0.3794259064300584, 0.6205740935699415]",80,0.567441953329664,0.9840876820513043,45.39535626637312,78.72701456410434,1,0.9,1000,True
238,18,11,"[0.3794259064300584, 0.6205740935699415]",80,0.5487263033175362,0.9989424765234866,43.8981042654029,79.91539812187892,1,0.9,1000,True
239,19,11,"[0.3794259064300584, 0.6205740935699415]",80,0.5515672124084454,0.9980006534009569,44.12537699267563,79.84005227207655,1,0.9,1000,True
240,0,12,"[0.4139545569037806, 0.5860454430962195]",80,0.5307338790362637,0.9490434408204111,42.45871032290109,75.92347526563289,1,0.9,1000,True
241,1,12,"[0.4139545569037806, 0.5860454430962195]",80,0.5991732510178809,0.9633796960393461,47.933860081430474,77.07037568314769,1,0.9,1000,True
242,2,12,"[0.4139545569037806, 0.5860454430962195]",80,0.5278929699842021,0.9158402474269162,42.23143759873617,73.26721979415329,1,0.9,1000,True
243,3,12,"[0.4139545569037806, 0.5860454430962195]",80,0.5941808487720812,0.9799658511625801,47.5344679017665,78.3972680930064,1,0.9,1000,True
244,4,12,"[0.4139545569037806, 0.5860454430962195]",80,0.49531721046077104,0.905351127399711,39.62537683686168,72.42809019197688,1,0.9,1000,True
245,5,12,"[0.4139545569037806, 0.5860454430962195]",80,0.5831860389369391,0.836009348738281,46.654883114955126,66.88074789906248,1,0.9,1000,True
246,6,12,"[0.4139545569037806, 0.5860454430962195]",80,0.5165293336205657,0.9209400529102304,41.32234668964526,73.67520423281843,1,0.9,1000,True
247,7,12,"[0.4139545569037806, 0.5860454430962195]",80,0.5672759076204936,0.8732953845784136,45.38207260963949,69.86363076627309,1,0.9,1000,True
248,8,12,"[0.4139545569037806, 0.5860454430962195]",80,0.5500054384429136,0.9964855018858053,44.00043507543309,79.71884015086442,1,0.9,1000,True
249,9,12,"[0.4139545569037806, 0.5860454430962195]",80,0.638202301702414,0.8459668152300832,51.05618413619312,67.67734521840666,1,0.9,1000,True
250,10,12,"[0.4139545569037806, 0.5860454430962195]",80,0.5875425442536758,0.8420786874059454,47.003403540294066,67.36629499247563,1,0.9,1000,True
251,11,12,"[0.4139545569037806, 0.5860454430962195]",80,0.6449364987662054,0.8022124418719502,51.594919901296436,64.17699534975601,1,0.9,1000,True
252,12,12,"[0.4139545569037806, 0.5860454430962195]",80,0.5799763033175359,0.9837447620041585,46.39810426540287,78.69958096033268,1,0.9,1000,True
253,13,12,"[0.4139545569037806, 0.5860454430962195]",80,0.5458853942266272,0.9998842996460162,43.67083153813017,79.9907439716813,1,0.9,1000,True
254,14,12,"[0.4139545569037806, 0.5860454430962195]",80,0.5653676368753029,0.9901707702588876,45.22941095002423,79.21366162071101,1,0.9,1000,True
255,15,12,"[0.4139545569037806, 0.5860454430962195]",80,0.5487130186747416,0.9989424765234866,43.89704149397933,79.91539812187892,1,0.9,1000,True
256,16,12,"[0.4139545569037806, 0.5860454430962195]",80,0.5776429977489584,0.9849221208464313,46.21143981991668,78.7937696677145,1,0.9,1000,True
257,17,12,"[0.4139545569037806, 0.5860454430962195]",80,0.5333853942266271,0.9873842996460163,42.670831538130166,78.9907439716813,1,0.9,1000,True
258,18,12,"[0.4139545569037806, 0.5860454430962195]",80,0.6128598872232736,0.9650909130852223,49.02879097786189,77.20727304681779,1,0.9,1000,True
