,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward,env_config_id,gamma,replay_buffer_size,use_reward_normalisation_wrapper,use_default_reward_normalisation
137,17,6,"[0.20668231363759257, 0.7933176863624075]",80,0.1771283986931853,0.9956400867906432,14.170271895454825,79.65120694325145,0,0.9,1000,True,False
138,18,6,"[0.20668231363759257, 0.7933176863624075]",80,0.1726405342370256,0.9980612069597253,13.811242738962049,79.84489655677802,0,0.9,1000,True,False
139,19,6,"[0.20668231363759257, 0.7933176863624075]",80,0.1778488975656372,0.9963345312350876,14.227911805250976,79.70676249880701,0,0.9,1000,True,False
140,0,7,"[0.24118510471021304, 0.758814895289787]",80,0.12333497868146973,0.9487556514041687,9.866798294517578,75.9004521123335,0,0.9,1000,True,False
141,1,7,"[0.24118510471021304, 0.758814895289787]",80,0.16672720215529535,0.9990934382399186,13.338176172423628,79.92747505919348,0,0.9,1000,True,False
142,2,7,"[0.24118510471021304, 0.758814895289787]",80,0.1500710897925811,0.9685567534573094,12.005687183406488,77.48454027658475,0,0.9,1000,True,False
143,3,7,"[0.24118510471021304, 0.758814895289787]",80,0.1778732227488158,0.9963345312350876,14.229857819905265,79.70676249880701,0,0.9,1000,True,False
144,4,7,"[0.24118510471021304, 0.758814895289787]",80,0.1916549935910397,0.9313892062779037,15.332399487283176,74.51113650223229,0,0.9,1000,True,False
145,5,7,"[0.24118510471021304, 0.758814895289787]",80,0.1823367639681585,0.9939134110660055,14.586941117452682,79.51307288528044,0,0.9,1000,True,False
146,6,7,"[0.24118510471021304, 0.758814895289787]",80,0.16605563801055587,0.998398993795474,13.28445104084447,79.87191950363793,0,0.9,1000,True,False
147,7,7,"[0.24118510471021304, 0.758814895289787]",80,0.1674565560821491,0.999787882684363,13.396524486571929,79.98303061474904,0,0.9,1000,True,False
148,8,7,"[0.24118510471021304, 0.758814895289787]",80,0.1674565560821491,0.999787882684363,13.396524486571929,79.98303061474904,0,0.9,1000,True,False
